date,state,district,pincode,bio_age_5_17,bio_age_17_
04-08-2025,Andhra Pradesh,Visakhapatnam,531133,9,3
04-08-2025,Andhra Pradesh,Visakhapatnam,531219,3,7
04-08-2025,Andhra Pradesh,Visakhapatnam,535145,6,8
03-08-2025,Andhra Pradesh,Visakhapatnam,530040,0,2
03-08-2025,Andhra Pradesh,Visakhapatnam,531149,0,2
27-07-2025,Andhra Pradesh,Visakhapatnam,530011,1,2
27-07-2025,Andhra Pradesh,Visakhapatnam,530016,6,7
27-07-2025,Andhra Pradesh,Visakhapatnam,530020,0,2
27-07-2025,Andhra Pradesh,Visakhapatnam,530051,1,0
27-07-2025,Andhra Pradesh,Visakhapatnam,531113,2,0
27-07-2025,Andhra Pradesh,Visakhapatnam,531163,1,0
24-07-2025,Andhra Pradesh,Visakhapatnam,530002,3,5
24-07-2025,Andhra Pradesh,Visakhapatnam,530012,6,6
24-07-2025,Andhra Pradesh,Visakhapatnam,530013,3,6
24-07-2025,Andhra Pradesh,Visakhapatnam,530040,5,6
24-07-2025,Andhra Pradesh,Visakhapatnam,530041,2,4
24-07-2025,Andhra Pradesh,Visakhapatnam,530045,1,6
24-07-2025,Andhra Pradesh,Visakhapatnam,530047,4,3
24-07-2025,Andhra Pradesh,Visakhapatnam,531001,11,16
24-07-2025,Andhra Pradesh,Visakhapatnam,531019,4,2
24-07-2025,Andhra Pradesh,Visakhapatnam,531025,4,4
24-07-2025,Andhra Pradesh,Visakhapatnam,531028,2,3
24-07-2025,Andhra Pradesh,Visakhapatnam,531029,9,12
24-07-2025,Andhra Pradesh,Visakhapatnam,531085,4,0
24-07-2025,Andhra Pradesh,Visakhapatnam,531114,3,4
24-07-2025,Andhra Pradesh,Visakhapatnam,531126,4,5
24-07-2025,Andhra Pradesh,Visakhapatnam,531163,8,11
24-07-2025,Andhra Pradesh,Visakhapatnam,531173,6,14
24-07-2025,Andhra Pradesh,Visakhapatnam,535145,8,27
24-07-2025,Andhra Pradesh,Visakhapatnam,535273,0,4
01-08-2025,Andhra Pradesh,Visakhapatnam,530002,2,2
01-08-2025,Andhra Pradesh,Visakhapatnam,530007,0,2
01-08-2025,Andhra Pradesh,Visakhapatnam,530008,5,3
01-08-2025,Andhra Pradesh,Visakhapatnam,530009,0,4
01-08-2025,Andhra Pradesh,Visakhapatnam,530017,4,9
01-08-2025,Andhra Pradesh,Visakhapatnam,530022,1,4
01-08-2025,Andhra Pradesh,Visakhapatnam,530031,0,4
01-08-2025,Andhra Pradesh,Visakhapatnam,531023,0,2
01-08-2025,Andhra Pradesh,Visakhapatnam,531025,3,10
01-08-2025,Andhra Pradesh,Visakhapatnam,531027,3,10
01-08-2025,Andhra Pradesh,Visakhapatnam,531030,1,3
01-08-2025,Andhra Pradesh,Visakhapatnam,531032,1,5
01-08-2025,Andhra Pradesh,Visakhapatnam,531034,1,6
01-08-2025,Andhra Pradesh,Visakhapatnam,531055,3,7
01-08-2025,Andhra Pradesh,Visakhapatnam,531083,0,3
01-08-2025,Andhra Pradesh,Visakhapatnam,531117,2,3
01-08-2025,Andhra Pradesh,Visakhapatnam,531133,11,2
01-08-2025,Andhra Pradesh,Visakhapatnam,531149,9,25
01-08-2025,Andhra Pradesh,Visakhapatnam,531151,13,22
01-08-2025,Andhra Pradesh,Visakhapatnam,531163,2,9
01-08-2025,Andhra Pradesh,Visakhapatnam,531173,5,14
01-08-2025,Andhra Pradesh,Visakhapatnam,531219,0,3
01-08-2025,Andhra Pradesh,Visakhapatnam,535005,1,0
01-08-2025,Andhra Pradesh,Visakhapatnam,535183,1,1
02-08-2025,Andhra Pradesh,Visakhapatnam,530001,3,6
02-08-2025,Andhra Pradesh,Visakhapatnam,530011,6,5
02-08-2025,Andhra Pradesh,Visakhapatnam,530026,13,11
02-08-2025,Andhra Pradesh,Visakhapatnam,530041,4,2
02-08-2025,Andhra Pradesh,Visakhapatnam,530048,5,2
02-08-2025,Andhra Pradesh,Visakhapatnam,531011,4,2
02-08-2025,Andhra Pradesh,Visakhapatnam,531028,2,4
02-08-2025,Andhra Pradesh,Visakhapatnam,531034,3,5
02-08-2025,Andhra Pradesh,Visakhapatnam,531035,3,2
02-08-2025,Andhra Pradesh,Visakhapatnam,531055,5,6
02-08-2025,Andhra Pradesh,Visakhapatnam,531061,3,3
02-08-2025,Andhra Pradesh,Visakhapatnam,531082,0,1
02-08-2025,Andhra Pradesh,Visakhapatnam,531105,0,4
30-07-2025,Andhra Pradesh,Visakhapatnam,530003,0,3
30-07-2025,Andhra Pradesh,Visakhapatnam,530011,3,7
30-07-2025,Andhra Pradesh,Visakhapatnam,530012,3,9
30-07-2025,Andhra Pradesh,Visakhapatnam,530028,0,2
30-07-2025,Andhra Pradesh,Visakhapatnam,530032,2,0
30-07-2025,Andhra Pradesh,Visakhapatnam,530045,0,3
30-07-2025,Andhra Pradesh,Visakhapatnam,531023,1,2
30-07-2025,Andhra Pradesh,Visakhapatnam,531024,5,6
30-07-2025,Andhra Pradesh,Visakhapatnam,531035,5,14
30-07-2025,Andhra Pradesh,Visakhapatnam,531060,0,1
30-07-2025,Andhra Pradesh,Visakhapatnam,531113,2,11
30-07-2025,Andhra Pradesh,Visakhapatnam,531116,8,9
30-07-2025,Andhra Pradesh,Visakhapatnam,535273,1,13
31-07-2025,Andhra Pradesh,Visakhapatnam,530004,5,4
31-07-2025,Andhra Pradesh,Visakhapatnam,530005,3,0
31-07-2025,Andhra Pradesh,Visakhapatnam,530017,4,6
31-07-2025,Andhra Pradesh,Visakhapatnam,530018,2,4
31-07-2025,Andhra Pradesh,Visakhapatnam,530026,6,7
31-07-2025,Andhra Pradesh,Visakhapatnam,530027,3,6
31-07-2025,Andhra Pradesh,Visakhapatnam,530053,1,1
31-07-2025,Andhra Pradesh,Visakhapatnam,531002,5,1
31-07-2025,Andhra Pradesh,Visakhapatnam,531020,0,1
31-07-2025,Andhra Pradesh,Visakhapatnam,531026,2,4
31-07-2025,Andhra Pradesh,Visakhapatnam,531033,0,2
31-07-2025,Andhra Pradesh,Visakhapatnam,531035,4,4
31-07-2025,Andhra Pradesh,Visakhapatnam,531055,6,8
31-07-2025,Andhra Pradesh,Visakhapatnam,531061,3,2
31-07-2025,Andhra Pradesh,Visakhapatnam,531077,14,8
31-07-2025,Andhra Pradesh,Visakhapatnam,531084,2,3
31-07-2025,Andhra Pradesh,Visakhapatnam,531126,3,7
31-07-2025,Andhra Pradesh,Visakhapatnam,531163,1,5
31-07-2025,Andhra Pradesh,Visakhapatnam,535005,0,1
06-08-2025,Andhra Pradesh,Visakhapatnam,530001,3,8
06-08-2025,Andhra Pradesh,Visakhapatnam,530004,3,5
06-08-2025,Andhra Pradesh,Visakhapatnam,530027,3,7
06-08-2025,Andhra Pradesh,Visakhapatnam,530032,0,3
06-08-2025,Andhra Pradesh,Visakhapatnam,530040,1,11
06-08-2025,Andhra Pradesh,Visakhapatnam,530045,1,0
06-08-2025,Andhra Pradesh,Visakhapatnam,530049,0,1
06-08-2025,Andhra Pradesh,Visakhapatnam,531002,2,1
06-08-2025,Andhra Pradesh,Visakhapatnam,531019,0,1
06-08-2025,Andhra Pradesh,Visakhapatnam,531022,1,3
06-08-2025,Andhra Pradesh,Visakhapatnam,531029,6,11
06-08-2025,Andhra Pradesh,Visakhapatnam,531035,0,10
06-08-2025,Andhra Pradesh,Visakhapatnam,531040,13,12
06-08-2025,Andhra Pradesh,Visakhapatnam,531113,1,8
06-08-2025,Andhra Pradesh,Visakhapatnam,531163,1,5
06-08-2025,Andhra Pradesh,Visakhapatnam,535183,0,2
06-08-2025,Andhra Pradesh,Visakhapatnam,535273,0,1
05-08-2025,Andhra Pradesh,Visakhapatnam,530004,1,2
05-08-2025,Andhra Pradesh,Visakhapatnam,530009,1,2
05-08-2025,Andhra Pradesh,Visakhapatnam,530013,4,5
05-08-2025,Andhra Pradesh,Visakhapatnam,530016,12,9
05-08-2025,Andhra Pradesh,Visakhapatnam,530024,1,3
05-08-2025,Andhra Pradesh,Visakhapatnam,530028,0,1
05-08-2025,Andhra Pradesh,Visakhapatnam,530044,6,1
05-08-2025,Andhra Pradesh,Visakhapatnam,530047,3,3
05-08-2025,Andhra Pradesh,Visakhapatnam,530048,3,4
05-08-2025,Andhra Pradesh,Visakhapatnam,530052,1,1
05-08-2025,Andhra Pradesh,Visakhapatnam,531001,2,7
05-08-2025,Andhra Pradesh,Visakhapatnam,531011,0,6
05-08-2025,Andhra Pradesh,Visakhapatnam,531020,1,2
05-08-2025,Andhra Pradesh,Visakhapatnam,531022,1,1
05-08-2025,Andhra Pradesh,Visakhapatnam,531025,2,2
05-08-2025,Andhra Pradesh,Visakhapatnam,531030,0,2
05-08-2025,Andhra Pradesh,Visakhapatnam,531055,3,10
05-08-2025,Andhra Pradesh,Visakhapatnam,531060,0,4
05-08-2025,Andhra Pradesh,Visakhapatnam,531061,0,3
05-08-2025,Andhra Pradesh,Visakhapatnam,531083,1,4
05-08-2025,Andhra Pradesh,Visakhapatnam,531085,2,4
05-08-2025,Andhra Pradesh,Visakhapatnam,531116,6,8
05-08-2025,Andhra Pradesh,Visakhapatnam,531127,0,2
05-08-2025,Andhra Pradesh,Visakhapatnam,531149,4,15
05-08-2025,Andhra Pradesh,Visakhapatnam,531163,0,11
05-08-2025,Andhra Pradesh,Visakhapatnam,531173,1,14
28-05-2025,Andhra Pradesh,Visakhapatnam,530003,5,4
28-05-2025,Andhra Pradesh,Visakhapatnam,530012,9,9
28-05-2025,Andhra Pradesh,Visakhapatnam,530018,3,3
28-05-2025,Andhra Pradesh,Visakhapatnam,530044,17,11
28-05-2025,Andhra Pradesh,Visakhapatnam,530047,6,5
28-05-2025,Andhra Pradesh,Visakhapatnam,531011,24,3
28-05-2025,Andhra Pradesh,Visakhapatnam,531022,3,3
28-05-2025,Andhra Pradesh,Visakhapatnam,531023,6,2
28-05-2025,Andhra Pradesh,Visakhapatnam,531035,13,9
28-05-2025,Andhra Pradesh,Visakhapatnam,531040,31,17
28-05-2025,Andhra Pradesh,Visakhapatnam,531055,18,8
28-05-2025,Andhra Pradesh,Visakhapatnam,531083,12,2
28-05-2025,Andhra Pradesh,Visakhapatnam,531117,9,4
28-05-2025,Andhra Pradesh,Visakhapatnam,531149,47,21
28-05-2025,Andhra Pradesh,Visakhapatnam,531173,6,11
28-05-2025,Andhra Pradesh,Visakhapatnam,535145,19,19
28-05-2025,Andhra Pradesh,Visakhapatnam,535250,1,1
01-06-2025,Andhra Pradesh,Visakhapatnam,530002,1,0
01-06-2025,Andhra Pradesh,Visakhapatnam,530008,4,2
01-06-2025,Andhra Pradesh,Visakhapatnam,530012,0,3
01-06-2025,Andhra Pradesh,Visakhapatnam,530016,0,7
01-06-2025,Andhra Pradesh,Visakhapatnam,531025,1,0
01-06-2025,Andhra Pradesh,Visakhapatnam,531032,0,1
01-06-2025,Andhra Pradesh,Visakhapatnam,531034,1,0
02-06-2025,Andhra Pradesh,Visakhapatnam,530001,17,13
02-06-2025,Andhra Pradesh,Visakhapatnam,530008,24,19
02-06-2025,Andhra Pradesh,Visakhapatnam,530028,5,0
02-06-2025,Andhra Pradesh,Visakhapatnam,530031,2,0
02-06-2025,Andhra Pradesh,Visakhapatnam,530046,9,12
02-06-2025,Andhra Pradesh,Visakhapatnam,530048,20,8
02-06-2025,Andhra Pradesh,Visakhapatnam,531001,20,5
02-06-2025,Andhra Pradesh,Visakhapatnam,531024,44,12
02-06-2025,Andhra Pradesh,Visakhapatnam,531026,8,4
02-06-2025,Andhra Pradesh,Visakhapatnam,531027,7,3
02-06-2025,Andhra Pradesh,Visakhapatnam,531029,68,28
02-06-2025,Andhra Pradesh,Visakhapatnam,531055,22,5
02-06-2025,Andhra Pradesh,Visakhapatnam,531060,7,5
02-06-2025,Andhra Pradesh,Visakhapatnam,531075,7,0
02-06-2025,Andhra Pradesh,Visakhapatnam,531077,36,23
02-06-2025,Andhra Pradesh,Visakhapatnam,531082,2,0
02-06-2025,Andhra Pradesh,Visakhapatnam,531085,8,5
02-06-2025,Andhra Pradesh,Visakhapatnam,531114,15,7
02-06-2025,Andhra Pradesh,Visakhapatnam,531115,8,7
02-06-2025,Andhra Pradesh,Visakhapatnam,531149,46,33
02-06-2025,Andhra Pradesh,Visakhapatnam,531162,29,19
02-06-2025,Andhra Pradesh,Visakhapatnam,531163,18,30
02-06-2025,Andhra Pradesh,Visakhapatnam,535145,40,11
30-05-2025,Andhra Pradesh,Visakhapatnam,530001,26,15
30-05-2025,Andhra Pradesh,Visakhapatnam,530004,4,5
30-05-2025,Andhra Pradesh,Visakhapatnam,530005,2,1
30-05-2025,Andhra Pradesh,Visakhapatnam,530012,7,8
30-05-2025,Andhra Pradesh,Visakhapatnam,530031,2,1
30-05-2025,Andhra Pradesh,Visakhapatnam,530032,0,1
30-05-2025,Andhra Pradesh,Visakhapatnam,530045,4,1
30-05-2025,Andhra Pradesh,Visakhapatnam,530049,2,0
30-05-2025,Andhra Pradesh,Visakhapatnam,530052,3,0
30-05-2025,Andhra Pradesh,Visakhapatnam,531025,11,7
30-05-2025,Andhra Pradesh,Visakhapatnam,531028,6,2
30-05-2025,Andhra Pradesh,Visakhapatnam,531077,57,14
30-05-2025,Andhra Pradesh,Visakhapatnam,531087,12,0
30-05-2025,Andhra Pradesh,Visakhapatnam,531173,23,8
30-05-2025,Andhra Pradesh,Visakhapatnam,531219,4,1
26-05-2025,Andhra Pradesh,Visakhapatnam,530004,9,6
26-05-2025,Andhra Pradesh,Visakhapatnam,530009,4,8
26-05-2025,Andhra Pradesh,Visakhapatnam,530013,8,13
26-05-2025,Andhra Pradesh,Visakhapatnam,530022,7,3
26-05-2025,Andhra Pradesh,Visakhapatnam,530028,6,2
26-05-2025,Andhra Pradesh,Visakhapatnam,530029,8,7
26-05-2025,Andhra Pradesh,Visakhapatnam,530031,1,0
26-05-2025,Andhra Pradesh,Visakhapatnam,530032,0,1
26-05-2025,Andhra Pradesh,Visakhapatnam,530045,4,9
26-05-2025,Andhra Pradesh,Visakhapatnam,530051,7,10
26-05-2025,Andhra Pradesh,Visakhapatnam,531022,4,2
26-05-2025,Andhra Pradesh,Visakhapatnam,531024,20,9
26-05-2025,Andhra Pradesh,Visakhapatnam,531030,11,7
26-05-2025,Andhra Pradesh,Visakhapatnam,531032,4,5
26-05-2025,Andhra Pradesh,Visakhapatnam,531082,4,0
26-05-2025,Andhra Pradesh,Visakhapatnam,531087,2,1
26-05-2025,Andhra Pradesh,Visakhapatnam,531105,7,4
26-05-2025,Andhra Pradesh,Visakhapatnam,531115,15,4
26-05-2025,Andhra Pradesh,Visakhapatnam,531149,75,31
26-05-2025,Andhra Pradesh,Visakhapatnam,531162,33,15
26-05-2025,Andhra Pradesh,Visakhapatnam,535183,2,0
03-06-2025,Andhra Pradesh,Visakhapatnam,530003,2,3
03-06-2025,Andhra Pradesh,Visakhapatnam,530004,10,2
03-06-2025,Andhra Pradesh,Visakhapatnam,530007,8,7
03-06-2025,Andhra Pradesh,Visakhapatnam,530011,21,16
03-06-2025,Andhra Pradesh,Visakhapatnam,530016,20,17
03-06-2025,Andhra Pradesh,Visakhapatnam,530024,9,4
03-06-2025,Andhra Pradesh,Visakhapatnam,530026,18,7
03-06-2025,Andhra Pradesh,Visakhapatnam,530043,4,1
03-06-2025,Andhra Pradesh,Visakhapatnam,530044,17,6
03-06-2025,Andhra Pradesh,Visakhapatnam,530045,3,6
03-06-2025,Andhra Pradesh,Visakhapatnam,530052,5,2
03-06-2025,Andhra Pradesh,Visakhapatnam,531020,3,2
03-06-2025,Andhra Pradesh,Visakhapatnam,531024,15,7
03-06-2025,Andhra Pradesh,Visakhapatnam,531033,10,7
03-06-2025,Andhra Pradesh,Visakhapatnam,531060,3,3
03-06-2025,Andhra Pradesh,Visakhapatnam,531061,14,8
03-06-2025,Andhra Pradesh,Visakhapatnam,531082,2,1
03-06-2025,Andhra Pradesh,Visakhapatnam,531087,12,10
03-06-2025,Andhra Pradesh,Visakhapatnam,531111,38,17
03-06-2025,Andhra Pradesh,Visakhapatnam,531113,13,7
03-06-2025,Andhra Pradesh,Visakhapatnam,531114,15,5
03-06-2025,Andhra Pradesh,Visakhapatnam,531115,8,7
03-06-2025,Andhra Pradesh,Visakhapatnam,531151,41,25
03-06-2025,Andhra Pradesh,Visakhapatnam,531173,30,18
03-06-2025,Andhra Pradesh,Visakhapatnam,535145,17,11
03-06-2025,Andhra Pradesh,Visakhapatnam,535183,2,1
29-05-2025,Andhra Pradesh,Visakhapatnam,530016,20,11
29-05-2025,Andhra Pradesh,Visakhapatnam,530020,3,0
29-05-2025,Andhra Pradesh,Visakhapatnam,530022,9,1
29-05-2025,Andhra Pradesh,Visakhapatnam,530029,2,3
29-05-2025,Andhra Pradesh,Visakhapatnam,530041,10,9
29-05-2025,Andhra Pradesh,Visakhapatnam,530043,1,1
29-05-2025,Andhra Pradesh,Visakhapatnam,531002,6,3
29-05-2025,Andhra Pradesh,Visakhapatnam,531022,0,4
29-05-2025,Andhra Pradesh,Visakhapatnam,531025,29,3
29-05-2025,Andhra Pradesh,Visakhapatnam,531026,16,5
29-05-2025,Andhra Pradesh,Visakhapatnam,531030,7,4
29-05-2025,Andhra Pradesh,Visakhapatnam,531036,14,10
29-05-2025,Andhra Pradesh,Visakhapatnam,531040,84,20
29-05-2025,Andhra Pradesh,Visakhapatnam,531055,13,1
29-05-2025,Andhra Pradesh,Visakhapatnam,531061,13,3
29-05-2025,Andhra Pradesh,Visakhapatnam,531085,20,3
29-05-2025,Andhra Pradesh,Visakhapatnam,531113,11,6
29-05-2025,Andhra Pradesh,Visakhapatnam,531114,21,5
29-05-2025,Andhra Pradesh,Visakhapatnam,531117,9,6
29-05-2025,Andhra Pradesh,Visakhapatnam,531133,32,12
24-05-2025,Andhra Pradesh,Visakhapatnam,530002,3,3
24-05-2025,Andhra Pradesh,Visakhapatnam,530008,7,7
24-05-2025,Andhra Pradesh,Visakhapatnam,530052,11,0
24-05-2025,Andhra Pradesh,Visakhapatnam,531023,4,0
24-05-2025,Andhra Pradesh,Visakhapatnam,531034,8,6
24-05-2025,Andhra Pradesh,Visakhapatnam,531036,13,6
24-05-2025,Andhra Pradesh,Visakhapatnam,531040,48,9
24-05-2025,Andhra Pradesh,Visakhapatnam,531081,18,6
24-05-2025,Andhra Pradesh,Visakhapatnam,531084,17,6
24-05-2025,Andhra Pradesh,Visakhapatnam,531111,55,20
24-05-2025,Andhra Pradesh,Visakhapatnam,531127,14,6
24-05-2025,Andhra Pradesh,Visakhapatnam,531162,12,9
24-05-2025,Andhra Pradesh,Visakhapatnam,531163,21,18
24-05-2025,Andhra Pradesh,Visakhapatnam,531219,11,1
27-05-2025,Andhra Pradesh,Visakhapatnam,530012,8,17
27-05-2025,Andhra Pradesh,Visakhapatnam,530013,7,11
27-05-2025,Andhra Pradesh,Visakhapatnam,530040,23,19
27-05-2025,Andhra Pradesh,Visakhapatnam,531001,12,7
27-05-2025,Andhra Pradesh,Visakhapatnam,531002,9,2
27-05-2025,Andhra Pradesh,Visakhapatnam,531023,3,1
27-05-2025,Andhra Pradesh,Visakhapatnam,531027,10,5
27-05-2025,Andhra Pradesh,Visakhapatnam,531030,16,6
27-05-2025,Andhra Pradesh,Visakhapatnam,531061,9,6
27-05-2025,Andhra Pradesh,Visakhapatnam,531116,24,13
27-05-2025,Andhra Pradesh,Visakhapatnam,531162,31,15
27-05-2025,Andhra Pradesh,Visakhapatnam,531219,16,3
25-05-2025,Andhra Pradesh,Visakhapatnam,530003,0,1
25-05-2025,Andhra Pradesh,Visakhapatnam,530008,3,3
25-05-2025,Andhra Pradesh,Visakhapatnam,530013,1,0
25-05-2025,Andhra Pradesh,Visakhapatnam,530046,2,0
25-05-2025,Andhra Pradesh,Visakhapatnam,531020,2,0
25-05-2025,Andhra Pradesh,Visakhapatnam,531036,1,0
25-05-2025,Andhra Pradesh,Visakhapatnam,531116,0,1
25-05-2025,Andhra Pradesh,Visakhapatnam,531127,0,1
22-05-2025,Andhra Pradesh,Visakhapatnam,530011,15,15
22-05-2025,Andhra Pradesh,Visakhapatnam,530012,11,8
22-05-2025,Andhra Pradesh,Visakhapatnam,530013,6,8
22-05-2025,Andhra Pradesh,Visakhapatnam,530027,15,14
22-05-2025,Andhra Pradesh,Visakhapatnam,530044,17,8
22-05-2025,Andhra Pradesh,Visakhapatnam,530048,26,10
22-05-2025,Andhra Pradesh,Visakhapatnam,531001,27,5
22-05-2025,Andhra Pradesh,Visakhapatnam,531020,3,2
22-05-2025,Andhra Pradesh,Visakhapatnam,531021,13,2
22-05-2025,Andhra Pradesh,Visakhapatnam,531031,21,8
22-05-2025,Andhra Pradesh,Visakhapatnam,531083,18,1
22-05-2025,Andhra Pradesh,Visakhapatnam,531084,24,2
22-05-2025,Andhra Pradesh,Visakhapatnam,535183,1,0
22-05-2025,Andhra Pradesh,Visakhapatnam,535273,0,8
20-05-2025,Andhra Pradesh,Visakhapatnam,530003,0,3
20-05-2025,Andhra Pradesh,Visakhapatnam,530016,15,21
20-05-2025,Andhra Pradesh,Visakhapatnam,530017,19,12
20-05-2025,Andhra Pradesh,Visakhapatnam,530031,5,2
20-05-2025,Andhra Pradesh,Visakhapatnam,530053,1,2
20-05-2025,Andhra Pradesh,Visakhapatnam,531011,9,0
20-05-2025,Andhra Pradesh,Visakhapatnam,531029,31,12
20-05-2025,Andhra Pradesh,Visakhapatnam,531030,12,11
20-05-2025,Andhra Pradesh,Visakhapatnam,531035,9,10
20-05-2025,Andhra Pradesh,Visakhapatnam,531114,19,2
20-05-2025,Andhra Pradesh,Visakhapatnam,531115,6,4
20-05-2025,Andhra Pradesh,Visakhapatnam,531133,5,3
20-05-2025,Andhra Pradesh,Visakhapatnam,535005,1,2
23-05-2025,Andhra Pradesh,Visakhapatnam,530002,5,7
23-05-2025,Andhra Pradesh,Visakhapatnam,530004,4,10
23-05-2025,Andhra Pradesh,Visakhapatnam,530005,7,0
23-05-2025,Andhra Pradesh,Visakhapatnam,530009,1,2
23-05-2025,Andhra Pradesh,Visakhapatnam,530011,7,6
23-05-2025,Andhra Pradesh,Visakhapatnam,530012,10,14
23-05-2025,Andhra Pradesh,Visakhapatnam,530020,2,4
23-05-2025,Andhra Pradesh,Visakhapatnam,530022,2,1
23-05-2025,Andhra Pradesh,Visakhapatnam,530026,15,14
23-05-2025,Andhra Pradesh,Visakhapatnam,530027,14,17
23-05-2025,Andhra Pradesh,Visakhapatnam,530043,1,2
23-05-2025,Andhra Pradesh,Visakhapatnam,530047,8,5
23-05-2025,Andhra Pradesh,Visakhapatnam,530052,4,3
23-05-2025,Andhra Pradesh,Visakhapatnam,531001,21,8
23-05-2025,Andhra Pradesh,Visakhapatnam,531002,4,2
23-05-2025,Andhra Pradesh,Visakhapatnam,531019,4,1
23-05-2025,Andhra Pradesh,Visakhapatnam,531022,2,4
23-05-2025,Andhra Pradesh,Visakhapatnam,531026,14,3
23-05-2025,Andhra Pradesh,Visakhapatnam,531030,4,0
23-05-2025,Andhra Pradesh,Visakhapatnam,531033,13,2
23-05-2025,Andhra Pradesh,Visakhapatnam,531035,14,5
23-05-2025,Andhra Pradesh,Visakhapatnam,531040,76,42
23-05-2025,Andhra Pradesh,Visakhapatnam,531077,69,14
23-05-2025,Andhra Pradesh,Visakhapatnam,531083,16,8
23-05-2025,Andhra Pradesh,Visakhapatnam,531113,20,3
23-05-2025,Andhra Pradesh,Visakhapatnam,531173,25,6
23-05-2025,Andhra Pradesh,Visakhapatnam,535273,3,9
21-05-2025,Andhra Pradesh,Visakhapatnam,530001,22,10
21-05-2025,Andhra Pradesh,Visakhapatnam,530002,5,12
21-05-2025,Andhra Pradesh,Visakhapatnam,530004,14,10
21-05-2025,Andhra Pradesh,Visakhapatnam,530008,23,15
21-05-2025,Andhra Pradesh,Visakhapatnam,530014,0,1
21-05-2025,Andhra Pradesh,Visakhapatnam,530018,10,4
21-05-2025,Andhra Pradesh,Visakhapatnam,530020,1,1
21-05-2025,Andhra Pradesh,Visakhapatnam,530028,2,2
21-05-2025,Andhra Pradesh,Visakhapatnam,530029,4,1
21-05-2025,Andhra Pradesh,Visakhapatnam,530040,14,7
21-05-2025,Andhra Pradesh,Visakhapatnam,530048,12,9
21-05-2025,Andhra Pradesh,Visakhapatnam,531002,6,3
21-05-2025,Andhra Pradesh,Visakhapatnam,531027,15,3
21-05-2025,Andhra Pradesh,Visakhapatnam,531028,4,2
21-05-2025,Andhra Pradesh,Visakhapatnam,531033,6,4
21-05-2025,Andhra Pradesh,Visakhapatnam,531034,4,0
21-05-2025,Andhra Pradesh,Visakhapatnam,531035,13,6
21-05-2025,Andhra Pradesh,Visakhapatnam,531036,8,3
21-05-2025,Andhra Pradesh,Visakhapatnam,531055,9,5
21-05-2025,Andhra Pradesh,Visakhapatnam,531085,7,7
21-05-2025,Andhra Pradesh,Visakhapatnam,531105,10,11
21-05-2025,Andhra Pradesh,Visakhapatnam,531133,0,1
21-05-2025,Andhra Pradesh,Visakhapatnam,531219,14,5
21-05-2025,Andhra Pradesh,Visakhapatnam,535183,0,3
24-06-2025,Andhra Pradesh,Visakhapatnam,530002,7,11
24-06-2025,Andhra Pradesh,Visakhapatnam,530004,5,4
24-06-2025,Andhra Pradesh,Visakhapatnam,530008,15,19
24-06-2025,Andhra Pradesh,Visakhapatnam,530013,9,12
24-06-2025,Andhra Pradesh,Visakhapatnam,530018,2,6
24-06-2025,Andhra Pradesh,Visakhapatnam,530024,2,4
24-06-2025,Andhra Pradesh,Visakhapatnam,530027,12,12
24-06-2025,Andhra Pradesh,Visakhapatnam,530040,22,29
24-06-2025,Andhra Pradesh,Visakhapatnam,530045,2,4
24-06-2025,Andhra Pradesh,Visakhapatnam,530047,5,8
24-06-2025,Andhra Pradesh,Visakhapatnam,531034,2,7
24-06-2025,Andhra Pradesh,Visakhapatnam,531075,4,3
24-06-2025,Andhra Pradesh,Visakhapatnam,531081,15,15
24-06-2025,Andhra Pradesh,Visakhapatnam,531105,9,20
24-06-2025,Andhra Pradesh,Visakhapatnam,531111,34,13
24-06-2025,Andhra Pradesh,Visakhapatnam,531117,2,4
24-06-2025,Andhra Pradesh,Visakhapatnam,531133,14,9
24-06-2025,Andhra Pradesh,Visakhapatnam,531149,20,30
24-06-2025,Andhra Pradesh,Visakhapatnam,535273,6,18
25-06-2025,Andhra Pradesh,Visakhapatnam,530011,9,9
25-06-2025,Andhra Pradesh,Visakhapatnam,530012,1,14
25-06-2025,Andhra Pradesh,Visakhapatnam,530022,4,2
25-06-2025,Andhra Pradesh,Visakhapatnam,530040,18,15
25-06-2025,Andhra Pradesh,Visakhapatnam,530046,18,12
25-06-2025,Andhra Pradesh,Visakhapatnam,530051,8,6
25-06-2025,Andhra Pradesh,Visakhapatnam,531020,6,7
25-06-2025,Andhra Pradesh,Visakhapatnam,531023,3,5
25-06-2025,Andhra Pradesh,Visakhapatnam,531025,4,7
25-06-2025,Andhra Pradesh,Visakhapatnam,531034,6,5
25-06-2025,Andhra Pradesh,Visakhapatnam,531055,7,17
25-06-2025,Andhra Pradesh,Visakhapatnam,531060,1,1
25-06-2025,Andhra Pradesh,Visakhapatnam,531082,5,4
25-06-2025,Andhra Pradesh,Visakhapatnam,531113,8,12
25-06-2025,Andhra Pradesh,Visakhapatnam,531126,11,7
25-06-2025,Andhra Pradesh,Visakhapatnam,531173,8,17
25-06-2025,Andhra Pradesh,Visakhapatnam,535183,1,1
01-07-2025,Andhra Pradesh,Visakhapatnam,530001,9,9
01-07-2025,Andhra Pradesh,Visakhapatnam,530003,1,2
01-07-2025,Andhra Pradesh,Visakhapatnam,530016,4,11
01-07-2025,Andhra Pradesh,Visakhapatnam,530017,4,11
